,CAD,HKD,ISK,PHP,DKK,HUF,CZK,GBP,RON,SEK,IDR,INR,BRL,RUB,HRK,JPY,THB,CHF,EUR,MYR,BGN,TRY,CNY,NOK,NZD,ZAR,USD,MXN,SGD,AUD,ILS,KRW,PLN
2019-01-04,1.3442076646,7.8334648777,117.5129351925,52.450232395,6.5490660353,281.8995001315,22.4967113917,0.7891607472,4.091554854,8.9853547312,14243.0500745418,69.658423222,3.7612031921,68.1215469613,6.5188985355,108.0417434009,32.0854161186,0.9871086556,0.8769622029,4.1310181531,1.7151626765,5.4114706656,6.8648601245,8.6510567395,1.4947820749,14.1344383057,1.0,19.5632728229,1.36148382,1.4197141103,3.7113040428,1121.7486626326,3.7671665351
2019-01-05,1.3442076646,7.8334648777,117.5129351925,52.450232395,6.5490660353,281.8995001315,22.4967113917,0.7891607472,4.091554854,8.9853547312,14243.0500745418,69.658423222,3.7612031921,68.1215469613,6.5188985355,108.0417434009,32.0854161186,0.9871086556,0.8769622029,4.1310181531,1.7151626765,5.4114706656,6.8648601245,8.6510567395,1.4947820749,14.1344383057,1.0,19.5632728229,1.36148382,1.4197141103,3.7113040428,1121.7486626326,3.7671665351
2019-01-06,1.3442076646,7.8334648777,117.5129351925,52.450232395,6.5490660353,281.8995001315,22.4967113917,0.7891607472,4.091554854,8.9853547312,14243.0500745418,69.658423222,3.7612031921,68.1215469613,6.5188985355,108.0417434009,32.0854161186,0.9871086556,0.8769622029,4.1310181531,1.7151626765,5.4114706656,6.8648601245,8.6510567395,1.4947820749,14.1344383057,1.0,19.5632728229,1.36148382,1.4197141103,3.7113040428,1121.7486626326,3.7671665351
2019-01-07,1.3351681957,7.8354740061,118.130187855,52.4071647007,6.5246832678,280.5679335955,22.3433813893,0.7839231105,4.0738313674,8.9327217125,14087.0511140236,69.628221931,3.694975972,66.8994320664,6.4910441241,108.2568807339,31.9851463521,0.980952381,0.873743993,4.1175185671,1.7088685015,5.3582350371,6.8519877676,8.5642638707,1.4788117082,13.8614242027,1.0,19.3273918742,1.3570117955,1.4014853648,3.6940148536,1119.3971166448,3.7490607252
2019-01-08,1.3293706294,7.8383741259,118.9685314685,52.4973776224,6.526486014,281.5996503497,22.4143356643,0.7844667832,4.083041958,8.9034090909,14145.0,70.1442307692,3.7241258741,67.0626748252,6.4944055944,108.7937062937,32.0847902098,0.9818181818,0.8741258741,4.1130244755,1.7096153846,5.4939685315,6.8535839161,8.5445804196,1.4880244755,14.0179195804,1.0,19.370541958,1.3591783217,1.4022727273,3.6986013986,1126.4160839161,3.763548951
2019-01-09,1.3244871235,7.8384111742,119.5111305107,52.2802269751,6.517765168,280.9690091663,22.3736359668,0.7849236141,4.0800523789,8.9278044522,14125.0021824531,70.3941510258,3.68790921,67.1257092973,6.4845918813,108.8607594937,32.0052378874,0.9803579223,0.8729812309,4.1145351375,1.7073766914,5.5346137058,6.8289829769,8.526233086,1.4760366652,13.9795722392,1.0,19.2934089917,1.356001746,1.3951986032,3.6783064164,1121.0475774771,3.7510257529
2019-01-10,1.3221499783,7.8382314694,118.855656697,52.1603814478,6.4720416125,278.4221933247,22.2158647594,0.7839011704,4.0583441699,8.8689206762,14079.0030342436,70.3948851322,3.6801907239,66.9693107932,6.4373645427,108.1057650629,31.9046380581,0.9775465973,0.8669267447,4.0975292588,1.6955353273,5.4364109233,6.7804941482,8.451928912,1.4723016905,13.8475075856,1.0,19.1836150845,1.3510186389,1.3897702644,3.6637191157,1117.5032509753,3.7242306025
2019-01-11,1.3220324287,7.8407179398,119.7433451834,52.2032428683,6.4721234718,278.8519899419,22.2023757912,0.7804994364,4.0547125639,8.8734934536,14086.5516344403,70.5345530218,3.7153385936,67.0839330616,6.444116882,108.3065984566,31.9301135871,0.9821382121,0.8670770832,4.0900026012,1.6958293592,5.4646666089,6.7564380473,8.460764762,1.4630191624,13.839764155,1.0,19.1414202723,1.3512529264,1.3847221018,3.6658284922,1117.8010925171,3.7260903494
2019-01-12,1.3220324287,7.8407179398,119.7433451834,52.2032428683,6.4721234718,278.8519899419,22.2023757912,0.7804994364,4.0547125639,8.8734934536,14086.5516344403,70.5345530218,3.7153385936,67.0839330616,6.444116882,108.3065984566,31.9301135871,0.9821382121,0.8670770832,4.0900026012,1.6958293592,5.4646666089,6.7564380473,8.460764762,1.4630191624,13.839764155,1.0,19.1414202723,1.3512529264,1.3847221018,3.6658284922,1117.8010925171,3.7260903494
2019-01-13,1.3220324287,7.8407179398,119.7433451834,52.2032428683,6.4721234718,278.8519899419,22.2023757912,0.7804994364,4.0547125639,8.8734934536,14086.5516344403,70.5345530218,3.7153385936,67.0839330616,6.444116882,108.3065984566,31.9301135871,0.9821382121,0.8670770832,4.0900026012,1.6958293592,5.4646666089,6.7564380473,8.460764762,1.4630191624,13.839764155,1.0,19.1414202723,1.3512529264,1.3847221018,3.6658284922,1117.8010925171,3.7260903494
2019-01-14,1.3278102381,7.8428534054,120.7813726345,52.2473183919,6.5090259004,280.2215051888,22.2909217755,0.7784337665,4.0825848086,8.9380831953,14123.9993023459,70.8289003227,3.7271300253,67.2017092526,6.4816429755,108.0753466469,31.9403505712,0.9817737856,0.8720676725,4.1029911921,1.7055899538,5.5150431673,6.7668091044,8.5347518967,1.4668178251,13.8848870672,1.0,19.1706636435,1.3539722682,1.3905119037,3.6578878521,1123.0661899363,3.743350484
2019-01-15,1.3265056022,7.8426120448,121.2359943978,52.099964986,6.5334383754,282.5630252101,22.3844537815,0.7792804622,4.0993522409,8.9638480392,14124.0021008403,71.1055672269,3.7088585434,67.1150210084,6.5007878151,108.5609243697,31.9003851541,0.9861694678,0.8753501401,4.09357493,1.7120098039,5.4516806723,6.7603291317,8.5447303922,1.4668242297,13.8197654062,1.0,19.0226715686,1.3545168067,1.3904061625,3.6677170868,1123.3018207283,3.7578781513
2019-01-16,1.3259285275,7.844235666,121.6085696725,52.2152954605,6.5538677671,282.3601720959,22.4462200369,0.7778558258,4.1136184037,8.9988585477,14150.3819474932,71.1260865748,3.7115637896,66.6586179647,6.5210290631,108.7979629467,31.7104223373,0.9894635174,0.8780402142,4.1094916147,1.717271051,5.3706207744,6.762490122,8.5484239178,1.4766002283,13.704978488,1.0,18.9990341558,1.3556062868,1.3938010361,3.6772324172,1122.4514882782,3.7647730266
2019-01-17,1.3296770797,7.8444190944,120.7441207441,52.5157950158,6.5504563005,280.8617058617,22.4087399087,0.7744822745,4.1146016146,9.0257985258,14180.0017550018,71.0569498069,3.7626360126,66.6026676027,6.5174622675,108.7662337662,31.7453492453,0.9926289926,0.8775008775,4.1134608635,1.7162162162,5.3720603721,6.7714110214,8.5626535627,1.4825377325,13.7714987715,1.0,18.9891189891,1.3559143559,1.3947876448,3.6881361881,1123.7978237978,3.7587750088
2019-01-18,1.3273109981,7.8443255569,120.8559901772,52.6074372917,6.5470092966,278.9773723908,22.4346605859,0.7728907209,4.1214699176,8.9909664971,14202.0522715313,71.1169093142,3.745044729,66.3275741098,6.5159621119,109.4369408876,31.7146114717,0.9937730223,0.8770391159,4.1241887388,1.715313103,5.3579196632,6.778723031,8.5263988774,1.4770215752,13.7859147518,1.0,19.0400806876,1.356165585,1.3901069988,3.6951412033,1121.4962287318,3.7652166287
2019-01-19,1.3273109981,7.8443255569,120.8559901772,52.6074372917,6.5470092966,278.9773723908,22.4346605859,0.7728907209,4.1214699176,8.9909664971,14202.0522715313,71.1169093142,3.745044729,66.3275741098,6.5159621119,109.4369408876,31.7146114717,0.9937730223,0.8770391159,4.1241887388,1.715313103,5.3579196632,6.778723031,8.5263988774,1.4770215752,13.7859147518,1.0,19.0400806876,1.356165585,1.3901069988,3.6951412033,1121.4962287318,3.7652166287
2019-01-20,1.3273109981,7.8443255569,120.8559901772,52.6074372917,6.5470092966,278.9773723908,22.4346605859,0.7728907209,4.1214699176,8.9909664971,14202.0522715313,71.1169093142,3.745044729,66.3275741098,6.5159621119,109.4369408876,31.7146114717,0.9937730223,0.8770391159,4.1241887388,1.715313103,5.3579196632,6.778723031,8.5263988774,1.4770215752,13.7859147518,1.0,19.0400806876,1.356165585,1.3901069988,3.6951412033,1121.4962287318,3.7652166287
2019-01-21,1.3304875902,7.8449216687,121.2814645309,52.7732793522,6.5709382151,279.6250660095,22.525083612,0.7771783137,4.1462770639,9.0226192572,14240.9963034677,71.2317373702,3.7716071114,66.385319486,6.5365252596,109.663791586,31.7901777856,0.9983277592,0.8801267383,4.1183770463,1.7213518747,5.3394648829,6.7979229009,8.5757789122,1.4869741243,13.8664847738,1.0,19.1691603591,1.3604118993,1.3984333744,3.6981165288,1131.2973068122,3.7767118465
2019-01-22,1.33239387,7.8465738947,120.6623216488,52.8941342258,6.5764488286,280.0598907874,22.5576889202,0.7750572485,4.1652281134,9.0310022899,14233.0015853444,71.3810110974,3.7539193236,66.4464505901,6.5408666549,109.4327990136,31.8196230403,0.9975339088,0.8807468733,4.1361634666,1.7225647349,5.3505372556,6.8080852563,8.5985555751,1.4871410956,13.890699313,1.0,19.1826669015,1.3609300687,1.4024132464,3.6910339968,1131.5571604721,3.7719746345
2019-01-23,1.3312219583,7.8457816486,120.7002727193,52.6981613442,6.5687516495,279.8627606229,22.6031494678,0.7672472948,4.1853611331,9.0129321721,14172.9656021818,71.3059734319,3.8043459136,66.1825459664,6.5421835137,109.7035277558,31.7550804962,0.9971848333,0.8797395971,4.137503299,1.720594704,5.3084367027,6.7869270696,8.583003431,1.4727720595,13.8717339667,1.0,19.1387349345,1.3591097035,1.401777074,3.6839095628,1127.8261634556,3.77293921
2019-01-24,1.3367427916,7.8465743762,119.8307027599,52.8216206684,6.5831055462,280.7688916321,22.6567322106,0.7678776122,4.207918173,9.0682479499,14165.0030861476,71.1189489463,3.7800017635,65.9437439379,6.5563883255,109.7169561767,31.7300061723,0.9948858125,0.8817564589,4.1430208976,1.7245392823,5.2812803104,6.7931399348,8.5775504806,1.4752667313,13.7871439908,1.0,19.0486729565,1.360550216,1.4079005379,3.6835376069,1129.68873997,3.7810598713
2019-01-25,1.3314824608,7.8460250308,119.7778952935,52.5841706328,6.5806451613,280.504142429,22.6485104883,0.7630883131,4.2030671602,9.0763264587,14084.9991186321,71.0682178741,3.7667019214,66.1196016217,6.5498854222,109.9242023621,31.6199541689,0.9968270756,0.881367883,4.1325577296,1.7237793055,5.2711087608,6.7600035255,8.5532346201,1.4736471003,13.652388507,1.0,18.9093953816,1.3566014454,1.4048122686,3.6791820906,1120.1040014102,3.7819495858
2019-01-26,1.3314824608,7.8460250308,119.7778952935,52.5841706328,6.5806451613,280.504142429,22.6485104883,0.7630883131,4.2030671602,9.0763264587,14084.9991186321,71.0682178741,3.7667019214,66.1196016217,6.5498854222,109.9242023621,31.6199541689,0.9968270756,0.881367883,4.1325577296,1.7237793055,5.2711087608,6.7600035255,8.5532346201,1.4736471003,13.652388507,1.0,18.9093953816,1.3566014454,1.4048122686,3.6791820906,1120.1040014102,3.7819495858
2019-01-27,1.3314824608,7.8460250308,119.7778952935,52.5841706328,6.5806451613,280.504142429,22.6485104883,0.7630883131,4.2030671602,9.0763264587,14084.9991186321,71.0682178741,3.7667019214,66.1196016217,6.5498854222,109.9242023621,31.6199541689,0.9968270756,0.881367883,4.1325577296,1.7237793055,5.2711087608,6.7600035255,8.5532346201,1.4736471003,13.652388507,1.0,18.9093953816,1.3566014454,1.4048122686,3.6791820906,1120.1040014102,3.7819495858
2019-01-28,1.323787003,7.8460325801,119.4605009634,52.5100718164,6.5380977404,278.0959887896,22.5310912594,0.7609739009,4.1728849185,9.0648975302,14062.5503590822,71.1438080224,3.7547731652,66.0189174987,6.5049045367,109.4237169382,31.5501839201,0.9923804519,0.8758101244,4.1108775617,1.7129094412,5.3016290068,6.7434752146,8.5233841303,1.4614643545,13.6505517604,1.0,19.0288141531,1.3535645472,1.3936766509,3.6790155894,1118.6022070415,3.753809774
2019-01-29,1.3256872702,7.8462616004,119.7688670986,52.4838031868,6.535632989,277.7184381019,22.5415864122,0.7593678865,4.1640693399,9.0621607424,14090.0017510068,71.1836806164,3.7414638417,66.2657152863,6.4991244966,109.4641919103,31.5102433899,0.9938714761,0.8755034145,4.1088250744,1.712309578,5.3112414638,6.7349851164,8.4954473822,1.4615654001,13.6193311154,1.0,19.0118192961,1.3521274733,1.3967781474,3.6779898442,1118.2980213623,3.762563474
2019-01-30,1.3221629189,7.8451308076,119.8705048561,52.3002887392,6.5314550704,276.9533642488,22.5759034036,0.7642050923,4.1605564791,9.0859217779,14130.0026249016,71.1794557704,3.7091609065,65.9388397935,6.4953189255,109.4408959664,31.3798232566,0.9977250853,0.8749671887,4.1057835331,1.7112608277,5.2750021874,6.7168606177,8.4817569341,1.4632076297,13.6043398373,1.0,19.0960713973,1.3510368361,1.3898853793,3.6677749584,1118.1905678537,3.7540467232
2019-01-31,1.315198468,7.8461873259,119.4289693593,52.0917479109,6.4986942897,274.9651810585,22.4233983287,0.7623433148,4.1148154596,9.0294220056,13910.4979108635,71.1055013928,3.6595577994,65.3823990251,6.4622214485,108.6438022284,31.2352019499,0.9931232591,0.8704735376,4.0901810585,1.7024721448,5.1957694986,6.7035167131,8.4107764624,1.4455954039,13.2677576602,1.0,19.0632834262,1.3456650418,1.3742165738,3.6385793872,1112.0995821727,3.7200557103
2019-02-01,1.3141835934,7.8469183158,120.1290210095,52.2325865225,6.5080638131,276.8982651905,22.3999651295,0.7661755732,4.1458460466,9.0557056926,13956.4989974719,71.2849795136,3.6709964258,65.4847877256,6.4641269288,108.8919884927,31.290210095,0.9934617732,0.8717635777,4.0832534217,1.7049952053,5.2204690088,6.7354197542,8.4286461512,1.4442507192,13.3258652254,1.0,19.1312875948,1.3487926074,1.3764275129,3.6308081248,1117.016825037,3.7258303548
2019-02-02,1.3141835934,7.8469183158,120.1290210095,52.2325865225,6.5080638131,276.8982651905,22.3999651295,0.7661755732,4.1458460466,9.0557056926,13956.4989974719,71.2849795136,3.6709964258,65.4847877256,6.4641269288,108.8919884927,31.290210095,0.9934617732,0.8717635777,4.0832534217,1.7049952053,5.2204690088,6.7354197542,8.4286461512,1.4442507192,13.3258652254,1.0,19.1312875948,1.3487926074,1.3764275129,3.6308081248,1117.016825037,3.7258303548
2019-02-03,1.3141835934,7.8469183158,120.1290210095,52.2325865225,6.5080638131,276.8982651905,22.3999651295,0.7661755732,4.1458460466,9.0557056926,13956.4989974719,71.2849795136,3.6709964258,65.4847877256,6.4641269288,108.8919884927,31.290210095,0.9934617732,0.8717635777,4.0832534217,1.7049952053,5.2204690088,6.7354197542,8.4286461512,1.4442507192,13.3258652254,1.0,19.1312875948,1.3487926074,1.3764275129,3.6308081248,1117.016825037,3.7258303548
2019-02-04,1.3115771079,7.8462210572,119.7029270424,52.4622105723,6.5228484054,277.6758409786,22.4796854522,0.7660812582,4.1555264308,9.0968108344,14012.50327654,71.8134556575,3.6821319353,65.6488422892,6.4792485802,109.8907820009,31.3202271734,0.9979030144,0.873743993,4.0901703801,1.7088685015,5.2157273919,6.7447793796,8.4779379642,1.453385758,13.4049803408,1.0,19.1681083443,1.3533420708,1.3850589777,3.6268239406,1120.6028833552,3.7410222805
2019-02-05,1.3127899851,7.8458373457,119.9334675654,52.300621553,6.5350608422,277.8692112405,22.4958417228,0.7686509673,4.1543377396,9.1042633284,13975.4968046923,71.6444891885,3.671714961,65.5002188567,6.4886632233,109.9448481135,31.2746213779,1.0011380548,0.8754267706,4.0819399457,1.7121596778,5.2038868949,6.7353584873,8.4726429134,1.4493565613,13.3741574017,1.0,19.0323907905,1.3520966471,1.3806355598,3.6112229712,1117.7011293005,3.7531296507
2019-02-06,1.3182376689,7.8460593295,120.2387221345,52.3652799719,6.5518694049,279.6471827278,22.6268211339,0.771195366,4.1626294541,9.1502545199,13922.0028084957,71.5758293839,3.6876426189,65.7563629981,6.5077233632,109.7507460067,31.2295945234,1.0,0.8776549061,4.0856591188,1.7165174653,5.2142355626,6.7447779533,8.5060558189,1.4585746884,13.4607688257,1.0,19.0997015973,1.3532560997,1.401439354,3.6167281025,1120.8443040197,3.7671581534
2019-02-07,1.326575584,7.8465403261,120.5817540767,52.2089026003,6.5787571617,281.4367562803,22.7492287351,0.7734684883,4.1779638607,9.2313794623,14000.0,71.4724548259,3.7195240194,66.0193918026,6.5336271485,109.6606434553,31.2349052446,1.0010577347,0.8814455707,4.0722785368,1.7239312472,5.2627589246,6.7448215073,8.5723226091,1.4789775231,13.6335830762,1.0,19.1620096959,1.3561040106,1.4062582636,3.6294402821,1124.9977963861,3.7921551344
2019-02-08,1.3306892297,7.8459368941,120.218579235,52.1320289089,6.5780010576,280.5658381809,22.7445795875,0.7711087608,4.1851753922,9.2519830777,13965.0008813679,71.272254539,3.7101181033,65.933809272,6.528732593,109.7919971796,31.4851048828,1.0009695047,0.881367883,4.069539926,1.7237793055,5.2430812621,6.7448439979,8.6103472589,1.4814912745,13.6098184382,1.0,19.0400141019,1.3551912568,1.4107174335,3.6341441918,1122.8274281685,3.7955226512
2019-02-09,1.3306892297,7.8459368941,120.218579235,52.1320289089,6.5780010576,280.5658381809,22.7445795875,0.7711087608,4.1851753922,9.2519830777,13965.0008813679,71.272254539,3.7101181033,65.933809272,6.528732593,109.7919971796,31.4851048828,1.0009695047,0.881367883,4.069539926,1.7237793055,5.2430812621,6.7448439979,8.6103472589,1.4814912745,13.6098184382,1.0,19.0400141019,1.3551912568,1.4107174335,3.6341441918,1122.8274281685,3.7955226512
2019-02-10,1.3306892297,7.8459368941,120.218579235,52.1320289089,6.5780010576,280.5658381809,22.7445795875,0.7711087608,4.1851753922,9.2519830777,13965.0008813679,71.272254539,3.7101181033,65.933809272,6.528732593,109.7919971796,31.4851048828,1.0009695047,0.881367883,4.069539926,1.7237793055,5.2430812621,6.7448439979,8.6103472589,1.4814912745,13.6098184382,1.0,19.0400141019,1.3551912568,1.4107174335,3.6341441918,1122.8274281685,3.7955226512
2019-02-11,1.3268193474,7.847731895,120.7887523212,52.1478468476,6.5997877796,282.6598284552,22.8455212662,0.7747369352,4.1917941463,9.2720841807,14080.8647979485,71.1362631532,3.7377310107,65.5880272349,6.5500928464,110.2042620921,31.4201078787,1.0037138562,0.8842514811,4.0725086215,1.7294190468,5.2690777257,6.7893712972,8.6824652931,1.4827128835,13.7363162083,1.0,19.0916084534,1.3585639756,1.4132991423,3.6427624016,1125.2984348749,3.8162525422
2019-02-12,1.3251593484,7.8484419263,120.9277620397,52.1051699717,6.6061437677,281.329674221,22.9027974504,0.7764252833,4.1974150142,9.2709808782,14068.5021246459,70.6453611898,3.7192811615,65.5424929178,6.5580736544,110.3930594901,31.2995750708,1.0075247875,0.8852691218,4.0773725212,1.7314093484,5.2554001416,6.7702726629,8.6712110482,1.4843307365,13.7677939093,1.0,19.2452195467,1.3574716714,1.4098796034,3.6395184136,1123.6101274788,3.8295856941
2019-02-13,1.3243697479,7.8485625829,120.5661211853,52.1618752764,6.6004422822,281.494913755,22.8173374613,0.7744626272,4.1957540911,9.2068111455,14068.4652808492,70.8235294118,3.7295886776,65.7530296329,6.5497567448,110.738611234,31.3303847855,1.0058381247,0.8845643521,4.0669615215,1.7300309598,5.2528084918,6.7646174259,8.6342326404,1.4680229987,13.875807165,1.0,19.3530296329,1.3568332596,1.4064573198,3.6392746572,1123.3967271119,3.8288367979
2019-02-14,1.3266773163,7.8475328364,119.7195598154,52.3535676251,6.6218494853,283.164714235,22.8878239262,0.780484558,4.2100638978,9.298455804,14089.9982250621,71.1776712815,3.7897586084,66.9614838481,6.5728611999,111.040113596,31.3551650692,1.0090521832,0.8874689386,4.0759673411,1.7357117501,5.3170039049,6.7755591054,8.6603656372,1.4632587859,14.1700390486,1.0,19.4471955982,1.358714945,1.4064607739,3.6640042599,1127.4316648917,3.8500177494
